order_id,customer_id,seller_id,product_id,order_date,order_status,quantity,price_per_unit,payment_date,payment_status,shipping_date,return_date,shipping providers,delivery_status
18432,749,29,30,27-06-2021,Completed,1,129.99,27-06-2021,Payment Successed,28-06-2021,,dhl,Delivered
18433,214,32,2,04-09-2023,Completed,1,549.99,04-09-2023,Payment Successed,06-09-2023,,fedex,Delivered
18434,581,32,27,24-08-2021,Completed,1,149.99,24-08-2021,Payment Successed,28-08-2021,,fedex,Delivered
18435,737,20,39,20-02-2022,Completed,1,1199.99,20-02-2022,Payment Successed,25-02-2022,,dhl,Delivered
18436,722,25,33,01-08-2021,Completed,1,149.99,01-08-2021,Payment Successed,02-08-2021,,dhl,Delivered
18437,732,27,32,17-10-2023,Completed,1,179.99,17-10-2023,Payment Successed,18-10-2023,,dhl,Delivered
18438,675,27,6,19-05-2022,Returned,1,1299.99,19-05-2022,Refunded ,21-05-2022,30-05-2022,dhl,Returned 
18439,737,34,14,17-06-2022,Completed,1,999.99,17-06-2022,Payment Successed,19-06-2022,,dhl,Delivered
18440,723,26,27,25-09-2022,Completed,1,149.99,25-09-2022,Payment Successed,26-09-2022,,dhl,Delivered
18441,568,26,5,29-02-2020,Completed,1,249.99,29-02-2020,Payment Successed,05-03-2020,,fedex,Delivered
18442,600,29,6,25-05-2022,Completed,1,1299.99,25-05-2022,Payment Successed,30-05-2022,,fedex,Delivered
18443,596,23,45,25-09-2023,Completed,1,1499.99,25-09-2023,Payment Successed,27-09-2023,,fedex,Delivered
18444,733,32,31,06-05-2023,Completed,1,179.99,06-05-2023,Payment Successed,08-05-2023,,dhl,Delivered
18445,665,35,20,12-10-2022,Completed,1,999.99,12-10-2022,Payment Successed,14-10-2022,,fedex,Delivered
18446,683,22,32,11-07-2023,Returned,1,179.99,11-07-2023,Refunded ,12-07-2023,23-07-2023,bluedart,Returned 
18447,584,29,42,06-07-2022,Completed,1,719.99,06-07-2022,Payment Successed,08-07-2022,,fedex,Delivered
18448,663,34,10,22-03-2022,Completed,1,329.99,22-03-2022,Payment Successed,26-03-2022,,fedex,Delivered
18449,592,23,31,23-12-2022,Completed,1,179.99,23-12-2022,Payment Successed,26-12-2022,,fedex,Delivered
18450,655,32,22,14-06-2023,Completed,1,1299.99,14-06-2023,Payment Successed,15-06-2023,,fedex,Delivered
18451,663,26,37,31-03-2022,Completed,1,399.99,31-03-2022,Payment Successed,05-04-2022,,fedex,Delivered
18452,660,25,2,03-09-2022,Completed,1,549.99,03-09-2022,Payment Successed,08-09-2022,,fedex,Delivered
18453,661,20,40,28-08-2021,Completed,1,2499.99,28-08-2021,Payment Successed,29-08-2021,,fedex,Delivered
18454,693,31,36,08-05-2021,Returned,1,399.99,08-05-2021,Refunded ,11-05-2021,21-05-2021,bluedart,Returned 
18455,746,20,16,19-09-2022,Completed,1,699.99,19-09-2022,Payment Successed,20-09-2022,,dhl,Delivered
18456,691,23,9,11-08-2023,Returned,1,449.99,11-08-2023,Refunded ,13-08-2023,23-08-2023,bluedart,Returned 
18457,614,25,31,10-03-2023,Completed,1,179.99,10-03-2023,Payment Successed,14-03-2023,,fedex,Delivered
18458,737,24,15,20-06-2023,Completed,1,1099.99,20-06-2023,Payment Successed,24-06-2023,,dhl,Delivered
18459,696,20,25,06-09-2023,Returned,1,2499.99,06-09-2023,Refunded ,11-09-2023,20-09-2023,bluedart,Returned 
18460,548,24,5,13-06-2022,Completed,1,249.99,13-06-2022,Payment Successed,16-06-2022,,fedex,Delivered
18461,722,21,29,24-01-2022,Completed,1,79.99,24-01-2022,Payment Successed,26-01-2022,,dhl,Delivered
18462,728,24,22,15-06-2023,Completed,1,1299.99,15-06-2023,Payment Successed,18-06-2023,,dhl,Delivered
18463,719,31,6,21-04-2020,Completed,1,1299.99,21-04-2020,Payment Successed,23-04-2020,,dhl,Delivered
18464,572,20,6,26-09-2022,Completed,1,1299.99,26-09-2022,Payment Successed,30-09-2022,,fedex,Delivered
18465,666,25,14,24-03-2020,Completed,1,999.99,24-03-2020,Payment Successed,26-03-2020,,fedex,Delivered
18466,716,35,1,12-06-2023,Completed,1,199.99,12-06-2023,Payment Successed,15-06-2023,,dhl,Delivered
18467,738,21,22,03-02-2023,Completed,1,1299.99,03-02-2023,Payment Successed,04-02-2023,,dhl,Delivered
18468,642,23,33,29-05-2021,Cancelled,1,149.99,29-05-2021,Payment Failed,,,,
18469,242,27,16,31-05-2023,Completed,1,699.99,31-05-2023,Payment Successed,05-06-2023,,fedex,Delivered
18470,626,21,9,26-09-2023,Completed,1,449.99,26-09-2023,Payment Successed,27-09-2023,,fedex,Delivered
18471,679,22,9,24-11-2021,Returned,1,449.99,24-11-2021,Refunded ,28-11-2021,05-12-2021,bluedart,Returned 
18472,560,22,12,11-08-2021,Completed,1,599.99,11-08-2021,Payment Successed,16-08-2021,,fedex,Delivered
18473,577,25,15,27-04-2022,Completed,1,1099.99,27-04-2022,Payment Successed,29-04-2022,,fedex,Delivered
18474,608,22,36,16-06-2021,Completed,1,399.99,16-06-2021,Payment Successed,21-06-2021,,fedex,Delivered
18475,690,20,29,19-12-2022,Returned,1,79.99,19-12-2022,Refunded ,22-12-2022,01-01-2023,bluedart,Returned 
18476,647,33,43,10-09-2022,Completed,1,2099.99,10-09-2022,Payment Successed,13-09-2022,,fedex,Delivered
18477,743,22,13,06-12-2021,Completed,1,799.99,06-12-2021,Payment Successed,09-12-2021,,dhl,Delivered
18478,744,31,8,17-04-2022,Completed,1,4999.99,17-04-2022,Payment Successed,19-04-2022,,dhl,Delivered
18479,682,23,27,23-04-2022,Returned,1,149.99,23-04-2022,Refunded ,24-04-2022,01-05-2022,bluedart,Returned 
18480,678,27,39,18-06-2021,Returned,1,1199.99,18-06-2021,Refunded ,23-06-2021,02-07-2021,dhl,Returned 
18481,670,29,17,12-06-2021,Returned,1,699.99,12-06-2021,Refunded ,14-06-2021,28-06-2021,dhl,Returned 
18482,569,30,39,12-08-2023,Completed,1,1199.99,12-08-2023,Payment Successed,17-08-2023,,fedex,Delivered
18483,711,28,34,01-06-2021,Completed,1,279.99,01-06-2021,Payment Successed,05-06-2021,,fedex,Delivered
18484,542,31,18,29-08-2021,Completed,1,799.99,29-08-2021,Payment Successed,30-08-2021,,fedex,Delivered
18485,354,27,43,14-10-2023,Completed,1,2099.99,14-10-2023,Payment Successed,15-10-2023,,fedex,Delivered
18486,639,21,30,21-04-2021,Completed,1,129.99,21-04-2021,Payment Successed,23-04-2021,,fedex,Delivered
18487,80,30,2,30-07-2023,Inprogress,1,549.99,30-07-2023,Payment Successed,04-08-2023,,bluedart,Shipped
18488,612,33,13,22-04-2023,Completed,1,799.99,22-04-2023,Payment Successed,23-04-2023,,fedex,Delivered
18489,95,25,20,26-03-2021,Inprogress,1,999.99,26-03-2021,Payment Successed,28-03-2021,,bluedart,Shipped
18490,669,22,45,29-04-2023,Completed,1,1499.99,29-04-2023,Payment Successed,01-05-2023,,fedex,Delivered
18491,686,29,9,25-08-2021,Returned,1,449.99,25-08-2021,Refunded ,26-08-2021,09-09-2021,bluedart,Returned 
18492,722,22,10,03-05-2022,Completed,1,329.99,03-05-2022,Payment Successed,06-05-2022,,dhl,Delivered
18493,576,27,31,30-03-2020,Completed,1,179.99,30-03-2020,Payment Successed,03-04-2020,,fedex,Delivered
18494,734,28,43,13-03-2022,Completed,1,2099.99,13-03-2022,Payment Successed,17-03-2022,,dhl,Delivered
18495,690,23,20,03-01-2021,Returned,1,999.99,03-01-2021,Refunded ,05-01-2021,12-01-2021,bluedart,Returned 
18496,617,29,4,29-05-2023,Completed,1,249.99,29-05-2023,Payment Successed,30-05-2023,,fedex,Delivered
18497,742,32,34,21-11-2021,Completed,1,279.99,21-11-2021,Payment Successed,24-11-2021,,dhl,Delivered
18498,628,33,22,26-03-2021,Completed,1,1299.99,26-03-2021,Payment Successed,31-03-2021,,fedex,Delivered
18499,624,23,31,23-03-2021,Completed,1,179.99,23-03-2021,Payment Successed,27-03-2021,,fedex,Delivered
18500,748,20,21,26-08-2023,Completed,1,999.99,26-08-2023,Payment Successed,29-08-2023,,dhl,Delivered
18501,274,28,5,16-04-2020,Completed,1,249.99,16-04-2020,Payment Successed,20-04-2020,,fedex,Delivered
18502,568,31,6,23-05-2023,Completed,1,1299.99,23-05-2023,Payment Successed,24-05-2023,,fedex,Delivered
18503,619,25,44,03-05-2021,Completed,1,599.99,03-05-2021,Payment Successed,06-05-2021,,fedex,Delivered
18504,726,32,35,07-03-2022,Completed,1,279.99,07-03-2022,Payment Successed,11-03-2022,,dhl,Delivered
18505,653,30,2,18-10-2023,Completed,1,549.99,18-10-2023,Payment Successed,22-10-2023,,fedex,Delivered
18506,596,34,17,08-06-2022,Completed,1,699.99,08-06-2022,Payment Successed,12-06-2022,,fedex,Delivered
18507,576,26,31,06-06-2022,Completed,1,179.99,06-06-2022,Payment Successed,08-06-2022,,fedex,Delivered
18508,572,34,20,12-05-2022,Completed,1,999.99,12-05-2022,Payment Successed,17-05-2022,,fedex,Delivered
18509,584,26,3,16-09-2022,Completed,1,249.99,16-09-2022,Payment Successed,21-09-2022,,fedex,Delivered
18510,734,34,35,17-03-2023,Completed,1,279.99,17-03-2023,Payment Successed,18-03-2023,,dhl,Delivered
18511,615,33,29,06-11-2022,Completed,1,79.99,06-11-2022,Payment Successed,11-11-2022,,fedex,Delivered
18512,583,27,15,24-07-2022,Completed,1,1099.99,24-07-2022,Payment Successed,26-07-2022,,fedex,Delivered
18513,745,28,20,05-03-2023,Completed,1,999.99,05-03-2023,Payment Successed,07-03-2023,,dhl,Delivered
18514,568,24,16,04-03-2022,Completed,1,699.99,04-03-2022,Payment Successed,05-03-2022,,fedex,Delivered
18515,725,34,14,08-09-2023,Completed,1,999.99,08-09-2023,Payment Successed,11-09-2023,,dhl,Delivered
18516,732,23,38,10-07-2021,Completed,1,799.99,10-07-2021,Payment Successed,12-07-2021,,dhl,Delivered
18517,649,30,29,29-11-2023,Completed,1,79.99,29-11-2023,Payment Successed,01-12-2023,,fedex,Delivered
18518,637,25,19,18-07-2023,Completed,1,999.99,18-07-2023,Payment Successed,22-07-2023,,fedex,Delivered
18519,728,33,19,06-07-2022,Completed,1,999.99,06-07-2022,Payment Successed,08-07-2022,,dhl,Delivered
18520,591,20,37,05-07-2022,Completed,1,399.99,05-07-2022,Payment Successed,10-07-2022,,fedex,Delivered
18521,630,34,20,09-08-2022,Completed,1,999.99,09-08-2022,Payment Successed,12-08-2022,,fedex,Delivered
18522,634,23,8,25-08-2021,Completed,1,4999.99,25-08-2021,Payment Successed,28-08-2021,,fedex,Delivered
18523,693,27,31,12-08-2022,Returned,1,179.99,12-08-2022,Refunded ,15-08-2022,22-08-2022,bluedart,Returned 
18524,614,28,23,18-09-2022,Completed,1,1299.99,18-09-2022,Payment Successed,20-09-2022,,fedex,Delivered
18525,661,25,42,29-05-2023,Completed,1,719.99,29-05-2023,Payment Successed,03-06-2023,,fedex,Delivered
18526,594,30,35,06-04-2023,Completed,1,279.99,06-04-2023,Payment Successed,11-04-2023,,fedex,Delivered
18527,684,34,45,07-02-2022,Returned,1,1499.99,07-02-2022,Refunded ,11-02-2022,25-02-2022,bluedart,Returned 
18528,585,32,17,13-04-2022,Completed,1,699.99,13-04-2022,Payment Successed,14-04-2022,,fedex,Delivered
18529,748,35,20,01-02-2021,Completed,1,999.99,01-02-2021,Payment Successed,06-02-2021,,dhl,Delivered
18530,616,22,7,04-04-2021,Completed,1,1799.99,04-04-2021,Payment Successed,09-04-2021,,fedex,Delivered
18531,699,28,36,08-05-2020,Completed,1,399.99,08-05-2020,Payment Successed,09-05-2020,,fedex,Delivered
18532,648,20,43,23-09-2023,Completed,1,2099.99,23-09-2023,Payment Successed,25-09-2023,,fedex,Delivered
18533,564,27,13,01-09-2022,Completed,1,799.99,01-09-2022,Payment Successed,06-09-2022,,fedex,Delivered
18534,602,33,33,30-04-2023,Completed,1,149.99,30-04-2023,Payment Successed,03-05-2023,,fedex,Delivered
18535,739,34,42,27-02-2020,Completed,1,719.99,27-02-2020,Payment Successed,29-02-2020,,dhl,Delivered
18536,558,24,38,18-06-2023,Completed,1,799.99,18-06-2023,Payment Successed,20-06-2023,,fedex,Delivered
18537,616,24,40,21-12-2020,Completed,1,2499.99,21-12-2020,Payment Successed,22-12-2020,,fedex,Delivered
18538,562,20,33,07-07-2022,Completed,1,149.99,07-07-2022,Payment Successed,10-07-2022,,fedex,Delivered
18539,372,26,29,28-10-2021,Completed,1,79.99,28-10-2021,Payment Successed,31-10-2021,,fedex,Delivered
18540,675,32,41,01-09-2021,Returned,1,899.99,01-09-2021,Refunded ,05-09-2021,19-09-2021,dhl,Returned 
18541,543,25,11,14-09-2021,Completed,1,649.99,14-09-2021,Payment Successed,17-09-2021,,fedex,Delivered
18542,598,22,43,05-04-2022,Completed,1,2099.99,05-04-2022,Payment Successed,08-04-2022,,fedex,Delivered
18543,652,32,9,24-05-2021,Completed,1,449.99,24-05-2021,Payment Successed,28-05-2021,,fedex,Delivered
18544,741,30,35,14-04-2023,Completed,1,279.99,14-04-2023,Payment Successed,18-04-2023,,dhl,Delivered
18545,315,26,34,15-11-2023,Completed,1,279.99,15-11-2023,Payment Successed,20-11-2023,,fedex,Delivered
18546,723,23,30,18-08-2023,Completed,1,129.99,18-08-2023,Payment Successed,23-08-2023,,dhl,Delivered
18547,611,20,5,14-01-2022,Completed,1,249.99,14-01-2022,Payment Successed,15-01-2022,,fedex,Delivered
18548,552,25,33,18-03-2022,Completed,1,149.99,18-03-2022,Payment Successed,21-03-2022,,fedex,Delivered
18549,748,32,38,11-08-2020,Completed,1,799.99,11-08-2020,Payment Successed,12-08-2020,,dhl,Delivered
18550,611,21,16,22-08-2021,Completed,1,699.99,22-08-2021,Payment Successed,26-08-2021,,fedex,Delivered
18551,656,30,41,04-02-2021,Completed,1,899.99,04-02-2021,Payment Successed,09-02-2021,,fedex,Delivered
18552,664,23,19,06-05-2022,Completed,1,999.99,06-05-2022,Payment Successed,11-05-2022,,fedex,Delivered
18553,286,34,39,12-10-2023,Completed,1,1199.99,12-10-2023,Payment Successed,13-10-2023,,fedex,Delivered
18554,621,24,28,13-04-2022,Completed,1,149.99,13-04-2022,Payment Successed,16-04-2022,,fedex,Delivered
18555,395,20,44,21-10-2020,Completed,1,599.99,21-10-2020,Payment Successed,22-10-2020,,fedex,Delivered
18556,746,30,7,04-04-2021,Completed,1,1799.99,04-04-2021,Payment Successed,06-04-2021,,dhl,Delivered
18557,380,34,2,05-01-2023,Completed,1,549.99,05-01-2023,Payment Successed,09-01-2023,,fedex,Delivered
18558,566,28,5,28-05-2023,Completed,1,249.99,28-05-2023,Payment Successed,02-06-2023,,fedex,Delivered
18559,722,32,20,14-02-2024,Completed,1,999.99,14-02-2024,Payment Successed,16-02-2024,,dhl,Delivered
18560,632,20,32,14-04-2022,Completed,1,179.99,14-04-2022,Payment Successed,18-04-2022,,fedex,Delivered
18561,686,22,31,19-04-2020,Returned,1,179.99,19-04-2020,Refunded ,24-04-2020,07-05-2020,bluedart,Returned 
18562,599,24,18,24-05-2023,Completed,1,799.99,24-05-2023,Payment Successed,26-05-2023,,fedex,Delivered
18563,677,27,8,15-01-2023,Returned,1,4999.99,15-01-2023,Refunded ,18-01-2023,28-01-2023,dhl,Returned 
18564,551,35,4,06-09-2023,Completed,1,249.99,06-09-2023,Payment Successed,07-09-2023,,fedex,Delivered
18565,564,22,30,20-01-2020,Completed,1,129.99,20-01-2020,Payment Successed,25-01-2020,,fedex,Delivered
18566,712,29,28,18-08-2021,Completed,1,149.99,18-08-2021,Payment Successed,19-08-2021,,fedex,Delivered
18567,647,22,34,09-09-2022,Completed,1,279.99,09-09-2022,Payment Successed,14-09-2022,,fedex,Delivered
18568,552,35,39,28-06-2023,Completed,1,1199.99,28-06-2023,Payment Successed,02-07-2023,,fedex,Delivered
18569,705,34,15,01-05-2022,Completed,1,1099.99,01-05-2022,Payment Successed,04-05-2022,,fedex,Delivered
18570,725,30,12,27-09-2021,Completed,1,599.99,27-09-2021,Payment Successed,28-09-2021,,dhl,Delivered
18571,659,35,42,11-07-2021,Completed,1,719.99,11-07-2021,Payment Successed,12-07-2021,,fedex,Delivered
18572,743,30,17,05-07-2023,Completed,1,699.99,05-07-2023,Payment Successed,08-07-2023,,dhl,Delivered
18573,645,25,13,14-05-2020,Completed,1,799.99,14-05-2020,Payment Successed,15-05-2020,,fedex,Delivered
18574,708,28,5,08-09-2022,Completed,1,249.99,08-09-2022,Payment Successed,11-09-2022,,fedex,Delivered
18575,646,25,32,13-08-2023,Completed,1,179.99,13-08-2023,Payment Successed,17-08-2023,,fedex,Delivered
18576,653,29,31,22-06-2023,Completed,1,179.99,22-06-2023,Payment Successed,26-06-2023,,fedex,Delivered
18577,450,33,4,21-11-2021,Completed,1,249.99,21-11-2021,Payment Successed,22-11-2021,,fedex,Delivered
18578,576,24,31,28-08-2021,Completed,1,179.99,28-08-2021,Payment Successed,01-09-2021,,fedex,Delivered
18579,740,31,11,17-02-2023,Completed,1,649.99,17-02-2023,Payment Successed,18-02-2023,,dhl,Delivered
18580,584,25,36,19-04-2022,Completed,1,399.99,19-04-2022,Payment Successed,21-04-2022,,fedex,Delivered
18581,665,20,4,08-05-2023,Completed,1,249.99,08-05-2023,Payment Successed,09-05-2023,,fedex,Delivered
18582,558,34,3,01-05-2023,Completed,1,249.99,01-05-2023,Payment Successed,02-05-2023,,fedex,Delivered
18583,578,28,18,11-02-2021,Completed,1,799.99,11-02-2021,Payment Successed,14-02-2021,,fedex,Delivered
18584,670,26,15,15-05-2023,Returned,1,1099.99,15-05-2023,Refunded ,20-05-2023,31-05-2023,dhl,Returned 
18585,689,26,44,03-06-2020,Returned,1,599.99,03-06-2020,Refunded ,06-06-2020,18-06-2020,bluedart,Returned 
18586,619,26,15,11-08-2022,Completed,1,1099.99,11-08-2022,Payment Successed,14-08-2022,,fedex,Delivered
18587,413,27,43,15-04-2023,Completed,1,2099.99,15-04-2023,Payment Successed,19-04-2023,,fedex,Delivered
18588,728,35,12,13-07-2022,Completed,1,599.99,13-07-2022,Payment Successed,17-07-2022,,dhl,Delivered
18589,599,25,1,26-06-2020,Completed,1,199.99,26-06-2020,Payment Successed,29-06-2020,,fedex,Delivered
18590,743,23,43,06-04-2022,Completed,1,2099.99,06-04-2022,Payment Successed,08-04-2022,,dhl,Delivered
18591,616,26,31,02-12-2023,Completed,1,179.99,02-12-2023,Payment Successed,05-12-2023,,fedex,Delivered
18592,698,30,22,04-06-2022,Returned,1,1299.99,04-06-2022,Refunded ,05-06-2022,16-06-2022,bluedart,Returned 
18593,619,29,25,14-03-2022,Completed,1,2499.99,14-03-2022,Payment Successed,16-03-2022,,fedex,Delivered
18594,584,23,40,10-05-2023,Completed,1,2499.99,10-05-2023,Payment Successed,11-05-2023,,fedex,Delivered
18595,651,22,7,08-07-2023,Completed,1,1799.99,08-07-2023,Payment Successed,11-07-2023,,fedex,Delivered
18596,601,24,43,05-09-2021,Completed,1,2099.99,05-09-2021,Payment Successed,06-09-2021,,fedex,Delivered
18597,700,34,24,09-01-2023,Completed,1,1999.99,09-01-2023,Payment Successed,12-01-2023,,fedex,Delivered
18598,576,23,19,16-04-2023,Completed,1,999.99,16-04-2023,Payment Successed,19-04-2023,,fedex,Delivered
18599,674,30,1,29-09-2021,Returned,1,199.99,29-09-2021,Refunded ,30-09-2021,11-10-2021,dhl,Returned 
18600,624,22,18,30-09-2021,Completed,1,799.99,30-09-2021,Payment Successed,04-10-2021,,fedex,Delivered
18601,655,27,45,03-03-2023,Completed,1,1499.99,03-03-2023,Payment Successed,07-03-2023,,fedex,Delivered
18602,715,29,3,23-07-2021,Completed,1,249.99,23-07-2021,Payment Successed,26-07-2021,,dhl,Delivered
18603,260,24,45,11-02-2023,Completed,1,1499.99,11-02-2023,Payment Successed,12-02-2023,,fedex,Delivered
18604,600,24,34,26-07-2022,Completed,1,279.99,26-07-2022,Payment Successed,29-07-2022,,fedex,Delivered
18605,728,22,13,05-01-2020,Completed,1,799.99,05-01-2020,Payment Successed,07-01-2020,,dhl,Delivered
18606,541,33,37,08-08-2021,Completed,1,399.99,08-08-2021,Payment Successed,13-08-2021,,fedex,Delivered
18607,540,33,41,31-01-2022,Completed,1,899.99,31-01-2022,Payment Successed,03-02-2022,,fedex,Delivered
18608,558,22,44,04-04-2023,Completed,1,599.99,04-04-2023,Payment Successed,08-04-2023,,fedex,Delivered
18609,538,22,20,12-03-2020,Completed,1,999.99,12-03-2020,Payment Successed,13-03-2020,,fedex,Delivered
18610,722,28,7,13-09-2021,Completed,1,1799.99,13-09-2021,Payment Successed,14-09-2021,,dhl,Delivered
18611,154,22,19,09-04-2020,Inprogress,1,999.99,09-04-2020,Payment Successed,13-04-2020,,bluedart,Shipped
18612,547,35,35,06-06-2023,Completed,1,279.99,06-06-2023,Payment Successed,10-06-2023,,fedex,Delivered
18613,556,23,39,14-02-2024,Completed,1,1199.99,14-02-2024,Payment Successed,15-02-2024,,fedex,Delivered
18614,718,21,26,02-06-2021,Completed,1,2499.99,02-06-2021,Payment Successed,06-06-2021,,dhl,Delivered
18615,584,32,29,03-02-2021,Completed,1,79.99,03-02-2021,Payment Successed,04-02-2021,,fedex,Delivered
18616,617,28,40,17-06-2022,Completed,1,2499.99,17-06-2022,Payment Successed,19-06-2022,,fedex,Delivered
18617,691,24,44,09-01-2020,Returned,1,599.99,09-01-2020,Refunded ,12-01-2020,25-01-2020,bluedart,Returned 
18618,667,21,1,19-07-2022,Completed,1,199.99,19-07-2022,Payment Successed,24-07-2022,,fedex,Delivered
18619,624,32,38,16-02-2023,Completed,1,799.99,16-02-2023,Payment Successed,17-02-2023,,fedex,Delivered
18620,549,29,41,26-08-2021,Completed,1,899.99,26-08-2021,Payment Successed,28-08-2021,,fedex,Delivered
18621,709,28,10,02-10-2022,Completed,1,329.99,02-10-2022,Payment Successed,06-10-2022,,fedex,Delivered
18622,673,29,21,02-04-2021,Returned,1,999.99,02-04-2021,Refunded ,04-04-2021,13-04-2021,dhl,Returned 
18623,735,26,34,16-09-2022,Completed,1,279.99,16-09-2022,Payment Successed,21-09-2022,,dhl,Delivered
18624,563,33,41,07-07-2022,Completed,1,899.99,07-07-2022,Payment Successed,10-07-2022,,fedex,Delivered
18625,608,25,26,05-12-2021,Completed,1,2499.99,05-12-2021,Payment Successed,10-12-2021,,fedex,Delivered
18626,696,35,33,26-06-2022,Returned,1,149.99,26-06-2022,Refunded ,27-06-2022,10-07-2022,bluedart,Returned 
